48.8442210,2.3733087,,information,,,,,,
48.8442986,2.3727902,,information,,,,,,
48.8434056,2.3749961,,information,,,,,,
48.8435124,2.3749828,,information,,,,,,
48.8437067,2.3752505,,information,,,,,,
48.8437024,2.3752451,,information,,,,,,
48.8438982,2.3757938,,information,,,,,,
48.8439051,2.3757797,,information,,,,,,
48.8439084,2.3757704,,information,,,,,,
48.8440402,2.3755865,,information,,,,,,
48.8440447,2.3755799,,information,,,,,,
48.8440475,2.3755733,,information,,,,,,
48.8440501,2.3755675,,information,,,,,,
48.8442440,2.3759966,,information,,,,,,
48.8442474,2.3759873,,information,,,,,,
48.8432682,2.3749368,,information,,,,,,
48.8432725,2.3749414,,information,,,,,,
48.8437905,2.3739830,,information,,,,,,
48.8437953,2.3739885,,information,,,,,,
48.8440016,2.3736234,,information,,,,,,
48.8440277,2.3735686,,information,,,,,,
48.8440898,2.3733461,,information,,,,,,
48.8441301,2.3732981,,information,,,,,,
48.8441331,2.3733018,,information,,,,,,
48.8441747,2.3733760,,information,,,,,,
48.8441779,2.3733825,,information,,,,,,
48.8443850,2.3728793,,information,,,,,,
48.8443962,2.3728912,,information,,,,,,
48.8443977,2.3730593,,information,,,,,,
48.8222717,2.2940161,Ibis Paris Porte de Vanves,hotel,,,,,,
48.8615198,2.3709980,Saint-Sébastien,hotel,,,,,,
48.8629618,2.3683230,Mahatsara,gallery,,,,,,
48.8578089,2.3768843,Hôtel de bourgogne,hotel,,,,,,
48.8619186,2.3658034,galerie L.J.,gallery,,,,,,
48.8615468,2.3635459,Galerie OREM,gallery,,,,,,
48.8616072,2.3620921,slh.com,hotel,,,,,,
48.8618108,2.3615525,La galerie de l'instant,gallery,,,,,,
48.8654371,2.3657135,Marais HÔme,hotel,,,,,,
48.8659977,2.3674507,Hôtel Le Mareuil,hotel,,,,,,
48.8656162,2.3676880,Vienne,hotel,,,,,,
48.8629114,2.3676068,Hôtel Beaumarchais,hotel,,,,,,
48.8584046,2.3777246,Paris Voltaire,hotel,,,,,,
48.8607381,2.3651675,Galerie Perrotin,gallery,,,,,,
48.8601941,2.3650018,Galerie cinéma,gallery,,,,,,
48.8601837,2.3653172,Galerie Sylvie Lepage,gallery,,,,,,
48.8601811,2.3651665,WhiteProjects,gallery,,,,,,
48.8600502,2.3659112,Galerie SEE Studio,gallery,,,,,,
48.8630058,2.3658449,Dix9,gallery,,,,,,
48.8606787,2.3644529,Sobering,gallery,,,,,,
48.8603113,2.3644426,lecœur-paris.com,gallery,,,,,,
48.8601345,2.3637832,Histoires de parfums,gallery,,,,,,
48.8601542,2.3636992,Laure Roynette,gallery,,,,,,
48.8601728,2.3634395,Hors-Champs,gallery,,,,,,
48.8598798,2.3632078,Addict,gallery,,,,,,
48.8599296,2.3629993,Espace Angel Orensanz,gallery,,,,,,
48.8597903,2.3629539,Galerie Christophe Gaillard,gallery,,,,,,
48.8598552,2.3628457,Galerie thessa herold,gallery,,,,,,
48.8592987,2.3623595,Ateliers d'Art de France,gallery,,,,,,
48.8589035,2.3623923,Galerie Menouar,gallery,,,,,,
48.8587858,2.3624860,ATS,gallery,,,,,,
48.8580178,2.3650861,Galerie de Multiples,gallery,,,,,,
48.8582425,2.3670925,Galerie de l'angle,gallery,,,,,,
48.8585931,2.3685540,Hôtel Bastille de Launay,hotel,,,,,,
48.8102374,2.4161249,Hôtel Embarek,hotel,,,,,,
48.8453126,2.3836601,Hôtel de Venise,hotel,,,,,,
48.8818770,2.2794434,Le 37 bis,hotel,,,,,,
48.8573239,2.3286291,Institut des Lettres et Manuscrits,museum,,,,,,
48.8660449,2.3682896,Gabriel,hotel,,,,,,
48.8659929,2.3685758,Le 20,hotel,,,,,,
48.8634531,2.3609298,Moley,hotel,,,,,,
48.8636111,2.3608349,Archives,hotel,,,,,,
48.8623589,2.3732346,Ideal,hotel,,,,,,
48.8445324,2.3393941,,information,,,,,,
48.8445447,2.3393994,,information,,,,,,
48.8445721,2.3392107,,information,,,,,,
48.8445839,2.3392184,,information,,,,,,
48.8445912,2.3394235,,information,,vending_machine,,,,
48.8446299,2.3392446,,information,,vending_machine,,,,
48.8458124,2.3400912,,information,,,,,,
48.8462369,2.3403176,,information,,,,,,
48.8462764,2.3401355,,information,,,,,,
48.8799164,2.3582220,,information,,,,,,
48.8800057,2.3579327,,information,,,,,,
48.8799500,2.3581176,,information,,,,,,
48.8801483,2.3581202,,information,,,,,,
48.8801821,2.3580256,,information,,,,,,
48.8802237,2.3585502,,information,,,,,,
48.8802520,2.3584583,,information,,,,,,
48.8802261,2.3565631,,information,,,,,,
48.8802334,2.3565666,,information,,,,,,
48.8802485,2.3565739,,information,,,,,,
48.8802598,2.3565787,,information,,,,,,
48.8803259,2.3582427,,information,,,,,,
48.8803552,2.3581557,,information,,,,,,
48.8804346,2.3586951,,information,,,,,,
48.8804610,2.3585960,,information,,,,,,
48.8805816,2.3583077,,information,,,,,,
48.8806868,2.3588698,,information,,,,,,
48.8807161,2.3587720,,information,,,,,,
48.8807736,2.3585629,,information,,,,,,
48.8807533,2.3574697,,information,,,,,,
48.8808087,2.3584580,,information,,,,,,
48.8807773,2.3569942,,information,,,,,,
48.8807896,2.3574500,,information,,,,,,
48.8808618,2.3589936,,information,,,,,,
48.8808917,2.3588918,,information,,,,,,
48.8808504,2.3574963,,information,,,,,,
48.8808311,2.3572424,,information,,,,,,
48.8808096,2.3573498,,information,,,,,,
48.8808887,2.3569927,,information,,,,,,
48.8808817,2.3569892,,information,,,,,,
48.8810512,2.3587633,,information,,,,,,
48.8809184,2.3568060,,information,,,,,,
48.8810212,2.3571535,,information,,,,,,
48.8809961,2.3576248,,information,,,,,,
48.8810818,2.3586564,,information,,,,,,
48.8810280,2.3574803,,information,,,,,,
48.8810306,2.3574684,,information,,,,,,
48.8810465,2.3570157,,information,,,,,,
48.8810568,2.3575214,,information,,,,,,
48.8810709,2.3571534,,information,,,,,,
48.8810788,2.3573901,,information,,,,,,
48.8810585,2.3575001,,information,,,,,,
48.8810772,2.3570513,,information,,,,,,
48.8810773,2.3573967,,information,,,,,,
48.8811354,2.3571062,,information,,,,,,
48.8811311,2.3575430,,information,,,,,,
48.8812746,2.3576811,,information,,,,,,
48.8812901,2.3574914,,information,,,,,,
48.8812663,2.3576775,,information,,,,,,
48.8814154,2.3574620,,information,,,,,,
48.8814243,2.3574666,,information,,,,,,
48.8813606,2.3571546,,information,,,,,,
48.8813547,2.3572874,,information,,,,,,
48.8813193,2.3573075,,information,,,,,,
48.8814287,2.3576897,,information,,,,,,
48.8814596,2.3575622,,information,,,,,,
48.8814883,2.3577005,,information,,,,,,
48.8814927,2.3576573,,information,,,,,,
48.8814807,2.3573574,,information,,,,,,
48.8814922,2.3577224,,information,,,,,,
48.8815133,2.3572533,,information,,,,,,
48.8815615,2.3572745,,information,,,,,,
48.8815675,2.3577364,,information,,,,,,
48.8815935,2.3576371,,information,,,,,,
48.8816197,2.3572780,,information,,,,,,
48.8816312,2.3578818,,information,,,,,,
48.8816336,2.3577696,,information,,,,,,
48.8816570,2.3577748,,information,,,,,,
48.8816742,2.3574688,,information,,,,,,
48.8816747,2.3576743,,information,,,,,,
48.8816910,2.3573967,,information,,,,,,
48.8817225,2.3572124,,information,,,,,,
48.8818215,2.3575127,,information,,,,,,
48.8818407,2.3574007,,information,,,,,,
48.8818626,2.3578932,,information,,,,,,
48.8818886,2.3577652,,information,,,,,,
48.8818709,2.3575487,,information,,,,,,
48.8818939,2.3574247,,information,,,,,,
48.8819914,2.3579183,,information,,,,,,
48.8820054,2.3578264,,information,,,,,,
48.8820518,2.3580654,,information,,,,,,
48.8820570,2.3579561,,information,,,,,,
48.8820786,2.3578417,,information,,,,,,
48.8820898,2.3576226,,information,,,,,,
48.8820943,2.3576275,,information,,,,,,
48.8821507,2.3580867,,information,,,,,,
48.8821618,2.3579816,,information,,,,,,
48.8822149,2.3579053,,information,,,,,,
48.8822891,2.3579660,,information,,,,,,
48.8823242,2.3579239,,information,,,,,,
48.8823102,2.3577023,,information,,,,,,
48.8823399,2.3577120,,information,,,,,,
48.8823417,2.3576685,,information,,,,,,
48.8823574,2.3576923,,information,,,,,,
48.8823453,2.3575988,,information,,,,,,
48.8823823,2.3574692,,information,,,,,,
48.8823729,2.3577322,,information,,,,,,
48.8823743,2.3577322,,information,,,,,,
48.8824303,2.3577449,,information,,,,,,
48.8823988,2.3579472,,information,,,,,,
48.8823884,2.3580627,,information,,,,,,
48.8824213,2.3580634,,information,,,,,,
48.8824728,2.3579644,,information,,,,,,
48.8825988,2.3576670,,information,,,,,,
48.8825914,2.3577847,,information,,,,,,
48.8825766,2.3577809,,information,,,,,,
48.8827893,2.3578351,,information,,,,,,
48.8826652,2.3578633,,information,,,,,,
48.8826645,2.3578703,,information,,,,,,
48.8337720,2.3312182,Hôtel Floridor,hotel,,,,,,
48.8562342,2.3672301,Art Jingle,gallery,,,,,,
48.8281900,2.3786253,,information,,,,,,
48.8282095,2.3782431,,information,,,,,,
48.8282141,2.3782576,,information,,,,,,
48.8282278,2.3782916,,information,,,,,,
48.8282798,2.3783979,,information,,,,,,
48.8282935,2.3784253,,information,,,,,,
48.8283043,2.3784516,,information,,,,,,
48.8283881,2.3782050,,information,,,,,,
48.8283930,2.3782155,,information,,,,,,
48.8284713,2.3784016,,information,,,,,,
48.8284763,2.3784122,,information,,,,,,
48.8284999,2.3783852,,information,,,,,,
48.8285130,2.3783706,,information,,,,,,
48.8286354,2.3779688,,information,,,,,,
48.8286486,2.3779542,,information,,,,,,
48.8286662,2.3779256,,information,,,,,,
48.8286712,2.3779361,,information,,,,,,
48.8287341,2.3781684,,information,,,,,,
48.8287436,2.3781858,,information,,,,,,
48.8287437,2.3781575,,information,,,,,,
48.8287490,2.3781533,,information,,,,,,
48.8288047,2.3778484,,information,,,,,,
48.8288097,2.3778589,,information,,,,,,
48.8288134,2.3778329,,information,,,,,,
48.8288184,2.3778434,,information,,,,,,
48.8288725,2.3780588,,information,,,,,,
48.8288774,2.3780694,,information,,,,,,
48.8288811,2.3780433,,information,,,,,,
48.8288861,2.3780539,,information,,,,,,
48.8289663,2.3776345,,information,,,,,,
48.8289713,2.3776450,,information,,,,,,
48.8289750,2.3776190,,information,,,,,,
48.8289800,2.3776295,,information,,,,,,
48.8290447,2.3778172,,information,,,,,,
48.8290470,2.3778239,,information,,,,,,
48.8290515,2.3778107,,information,,,,,,
48.8290543,2.3778175,,information,,,,,,
48.8292652,2.3774116,,information,,,,,,
48.8292755,2.3774337,,information,,,,,,
48.8292795,2.3773992,,information,,,,,,
48.8292858,2.3774172,,information,,,,,,
48.8294612,2.3760475,,information,,,,,,
48.8294846,2.3761112,,information,,,,,,
48.8293627,2.3776009,,information,,,,,,
48.8293689,2.3776189,,information,,,,,,
48.8296165,2.3765418,,information,,,,,,
48.8296547,2.3765058,,information,,,,,,
48.8296003,2.3769760,,information,,,,,,
48.8296494,2.3771466,,information,,,,,,mat avec 4 écrans d'information électroniques
48.8296131,2.3772137,,information,,,,,,
48.8296424,2.3772776,,information,,,,,,
48.8297201,2.3775350,,information,,,,,,
48.8296952,2.3777088,,information,,,,,,
48.8299774,2.3775538,,information,,,,,,
48.8299410,2.3777024,,information,,,,,,
48.8299525,2.3776918,,information,,,,,,
48.8299641,2.3776812,,information,,,,,,
48.8299756,2.3776705,,information,,,,,,
48.8300706,2.3775830,,information,,,,,,
48.8300849,2.3775706,,information,,,,,,
48.8764551,2.3239215,,information,,,,,,
48.8764737,2.3239803,,information,,,,,,
48.8764900,2.3241194,,information,,,,,,
48.8764971,2.3241538,,information,,,,,,
48.8765149,2.3243024,,information,,,,,,
48.8765220,2.3243368,,information,,,,,,
48.8765412,2.3246985,,information,,,,,,
48.8765413,2.3244867,,information,,,,,,
48.8765483,2.3247329,,information,,,,,,
48.8765485,2.3245211,,information,,,,,,
48.8765721,2.3248918,,information,,,,,,
48.8765792,2.3249262,,information,,,,,,
48.8765905,2.3250912,,information,,,,,,
48.8765977,2.3251256,,information,,,,,,
48.8766198,2.3253303,,information,,,,,,
48.8766249,2.3253515,,information,,waste_basket,,,,
48.8766549,2.3255643,,information,,,,,,
48.8766620,2.3255987,,information,,,,,,
48.8767015,2.3257500,,information,,,,,,
48.8767086,2.3257844,,information,,,,,,
48.8767523,2.3259224,,information,,,,,,
48.8767634,2.3259504,,information,,,,,,
48.8768035,2.3260021,,information,,,,,,
48.8768604,2.3261326,,information,,,,,,
48.8768715,2.3261607,,information,,,,,,
48.8769207,2.3262686,,information,,,,,,
48.8769319,2.3262966,,information,,,,,,
48.8770613,2.3268055,,information,,,,,,
48.8770619,2.3267748,,information,,,,,,
48.8770616,2.3267902,,information,,,,,,
48.8770625,2.3267441,,information,,,,,,
48.8770622,2.3267594,,information,,,,,,
48.8772924,2.3232745,,information,,,,,,
48.8772931,2.3234565,,information,,,,,,
48.8772923,2.3234278,,information,,,,,,
48.8772966,2.3235893,,information,,,,,,
48.8772976,2.3236122,,information,,,,,,
48.8773030,2.3237110,,information,,,,,,
48.8773040,2.3237245,,information,,,,,,
48.8773184,2.3238884,,information,,,,,,
48.8773221,2.3239140,,information,,,,,,
48.8773311,2.3240437,,information,,,,,,
48.8773377,2.3240835,,information,,,,,,
48.8774116,2.3241695,,information,,,,,,
48.8773709,2.3242500,,information,,,,,,
48.8773633,2.3242163,,information,,,,,,
48.8774102,2.3241623,,information,,,,,,
48.8774171,2.3243828,,information,,,,,,
48.8774347,2.3244315,,information,,,,,,
48.8775180,2.3246544,,information,,,,,,
48.8775795,2.3248127,,information,,,,,,
48.8775936,2.3248510,,information,,,,,,
48.8776339,2.3249547,,information,,,,,,
48.8776464,2.3249886,,information,,,,,,
48.8776858,2.3250956,,information,,,,,,
48.8777201,2.3251845,,information,,,,,,
48.8777319,2.3252164,,information,,,,,,
48.8777778,2.3253363,,information,,,,,,
48.8777901,2.3253708,,information,,,,,,
48.8778410,2.3254489,,information,,,,,,
48.8763318,2.3244030,,information,,,,,,
48.8763343,2.3244179,,information,,,,,,
48.8763357,2.3244299,,information,,,,,,
48.8763382,2.3244396,,information,,,,,,
48.8763387,2.3244471,,information,,,,,,
48.8763538,2.3240723,,information,,,,,,
48.8763656,2.3242278,,information,,,,,,
48.8763833,2.3242196,,information,,,,,,
48.8764267,2.3251408,,information,,,,,,
48.8764359,2.3238485,,information,,,,,,
48.8764377,2.3253162,,information,,,,,,
48.8764447,2.3238426,,information,,,,,,
48.8765076,2.3254187,,information,,,,,,
48.8765238,2.3254179,,information,,,,,,
48.8766105,2.3259418,,information,,,,,,
48.8766267,2.3259410,,information,,,,,,
48.8770479,2.3233843,,information,,,,,,
48.8770567,2.3233783,,information,,,,,,
48.8822355,2.3930133,Hôtel Rhin et Danube,hotel,,,,,,
48.8761679,2.3243051,,information,,,,,,
48.8762254,2.3254193,,information,,,,,,
48.8762682,2.3257552,,information,,,,,,
48.8760565,2.3238761,,information,,,,,,
48.8760575,2.3238892,,information,,,,,,
48.8760545,2.3238616,,information,,,,,,
48.8760988,2.3243994,,information,,,,,,
48.8761622,2.3248869,,information,,,,,,
48.8762278,2.3254221,,information,,,,,,
48.8762680,2.3257595,,information,,,,,,
48.8758125,2.3240528,,information,,,,,,
48.8758144,2.3240870,,information,,,,,,
48.8758435,2.3240425,,information,,,,,,
48.8758458,2.3240734,,information,,,,,,
48.8762288,2.3263257,,information,,,,,,
48.8762396,2.3263930,,information,,,,,,
48.8763333,2.3263040,,information,,,,,,
48.8454353,2.3277854,Anciens Elèves (Musée),museum,,,,,,
48.8566677,2.3132514,Musée d'Histoire contemporaine,museum,,,,,,
48.8556933,2.3113320,Musée de l'Ordre de la Libération,museum,,,,,,
48.8564589,2.3132374,Musée des Plans-Reliefs,museum,,,,,,
48.8421286,2.3127395,Hôtel Madrigal,hotel,,,,,,
48.8478009,2.3422541,Grand Hôtel Saint-Michel,hotel,,,,,,
48.8483795,2.3426037,Sélect,hotel,,,,,,
48.8709790,2.3304633,Hôtel Grand Paris,hotel,,,,,,
48.8822668,2.3317439,Hôtel Joséphine,hotel,,,,,,
48.8820490,2.3316649,R.Kipling Hôtel,hotel,,,,,,
48.8268796,2.3591197,Hôtel Choisy,hotel,,,,,,
48.8434570,2.3202557,Ibis Paris Tour Montparnasse,hotel,,,,,,
48.8424428,2.3294481,Monument à Balzac,artwork,monument,,,,,
48.8671167,2.3838553,Hótel de Ménilmontant,hotel,,,,,,
48.8624495,2.3652262,193 Gallery,gallery,,,,,,
48.8590485,2.3668105,Villa Beaumarchais,hotel,,,,,,
48.8795188,2.3562771,Le Richmond,hotel,,,,,,
48.8794595,2.3567982,Picardy Hotel,hotel,,,,,,
48.8794947,2.3565291,ibis Styles Paris Gare du Nord TGV,hotel,,,,,,
48.8782996,2.3427721,Sacré Coup de Cœur,apartment,,,,,,
48.8493296,2.3451503,Dante,artwork,memorial,,,,,
48.8492003,2.3456058,Claude Bernard,artwork,memorial,,,,,
48.8490300,2.3463523,Ronsard,artwork,memorial,,,,,
48.8651168,2.3565931,Hôtel 3H,hotel,,,,,,
48.8577668,2.3393457,,viewpoint,,,,,,
48.8207114,2.2931486,L'Atelier de Paris,guest_house,,,,,,
48.8575819,2.3698609,Moxy Paris Bastille,hotel,,,,,,
48.8640800,2.3686697,Mary's,hotel,,,,,,
48.8639711,2.3687304,Alhambra,hotel,,,,,,
48.8187339,2.3194615,Molière,artwork,,,,,,
48.8187854,2.3192857,Boileau,artwork,,,,,,
48.8190160,2.3194431,Denis Papin,artwork,,,,,,
48.8189644,2.3196216,Lavoisier,artwork,,,,,,
48.8592501,2.3409933,Le relais du Louvre,hotel,,,,,,
48.8592411,2.3408997,Hôtel de la place du Louvre,hotel,,,,,,
48.8581355,2.3776215,Au royal mad,hotel,,,,,,
48.8583251,2.3780178,Hôtel de l'Europe,hotel,,,,,,
48.8580854,2.3775006,Cyrano,hotel,,,,,,
48.8610769,2.3787886,Rhétia,hotel,,,,,,
48.8618745,2.3287565,,artwork,,,,,,
48.8761595,2.3242326,,information,,,,,,
48.8761605,2.3248897,,information,,,,,,
48.8762897,2.3252608,,information,,,,,,
48.8762990,2.3253308,,information,,,,,,
48.8763556,2.3257990,,information,,,,,,
48.8763635,2.3258692,,information,,,,,,
48.8762235,2.3247333,,information,,,,,,
48.8762307,2.3247973,,information,,,,,,
48.8763922,2.3244245,,information,,,,,,
48.8764012,2.3244821,,information,,,,,,
48.8764493,2.3248979,,information,,,,,,
48.8764219,2.3263497,,information,,,,,,
48.8764292,2.3264175,,information,,,,,,
48.8764640,2.3250290,,information,,,,,,
48.8765143,2.3254460,,information,,,,,,
48.8765355,2.3255821,,information,,,,,,
48.8766102,2.3259013,,information,,,,,,
48.8761900,2.3257790,,information,,,,,,
48.8762165,2.3261812,,information,,,,,,
48.8759962,2.3244371,,information,,,,,,
48.8762021,2.3252229,,information,,,,,,
48.8827065,2.3421526,Regina,hotel,,,,,,
48.8587851,2.2943909,Tour Eiffel,information,,,,,,Notices for Visitors
48.8479497,2.3423497,Les Trois Collèges,hotel,,,,,,
48.8294739,2.3760829,,information,,,,,,
48.8295906,2.3759434,,information,,,,,,
48.8297928,2.3757861,,information,,,,,,
48.8413588,2.2739982,Ballon Generali de Paris,viewpoint,,,,,,
48.8212014,2.2928113,adegio city aparthotel,hotel,,,,,,
48.8660314,2.3147629,La Chute,artwork,,,,,,
48.8659683,2.3146433,,artwork,,,,,,
48.8661124,2.3146762,Plan du Musée,information,,,,,,
48.8656999,2.3154621,"Maquette du ""Triomphe de la République""",artwork,,,,,,
48.8221869,2.3373033,Drame au désert,artwork,,,,,,
48.8241219,2.3383273,,artwork,,,,,,
48.8237895,2.3381328,La Mort du lion,artwork,,,,,,
48.8467343,2.3432150,,information,,,,,,
48.8498319,2.3430667,Hôtel Central Saint-Germain,hotel,,,,,,
48.8330243,2.3325486,Hôtel du Midi,hotel,,,,,,
48.8638645,2.3486058,,information,,,,,,
48.8739543,2.2949681,La Paix de 1815,artwork,memorial,,,,,
48.8737011,2.2947857,La Resistance,artwork,memorial,,,,,
48.8738566,2.2952882,Le Départ des volontaires de 1792,artwork,memorial,,,,,
48.8736021,2.2951103,Le Triomphe de 1810,artwork,memorial,,,,,
48.8714332,2.3319654,Palais Garnier,viewpoint,,,,,,
